pt_graph met
9002 14
9002 23
9003 14
9003 23
9121 14
9121 23
9122 14
9122 23
9240 14
9240 23
9493 14
9493 23
9615 14
9615 23
9620 14
9620 23
9621 14
9621 23
9740 14
9740 23
9741 14
9741 23
9742 14
9742 23
9863 14
9863 23
10229 14
10229 23
11020 14
11020 23
11021 14
11021 23
11165 14
11165 23
11166 14
11166 23
11314 14
11314 23
11631 14
11631 23
11967 14
11967 23
12138 14
12138 23
21151 14
21151 23
21531 14
21531 23
21809 14
21809 23
21810 14
21810 23
22469 14
22469 23
22473 14
22473 23
22547 14
22547 23
22623 14
22623 23
22692 14
22692 23
22695 14
22695 23
22767 14
22767 23
22768 14
22768 23
22923 14
22923 23
23004 14
23004 23
23087 14
23087 23
23169 14
23169 23
23255 14
23255 23
23337 14
23337 23
